lat,lon,name,amenity,category,neighbourhood
49.2641628,-123.1663008,Starbucks,cafe,food/drink,Kitsilano
49.2639431,-123.1492041,Manchester Public Eatery,pub,food/drink,Kitsilano
49.2639829,-123.1450779,,car_wash,cars,Fairview
49.2765386,-123.1268559,Enterprise,car_rental,cars,Downtown
49.2771432,-123.1264714,Blenz Coffee,cafe,food/drink,Downtown
49.2799212,-123.1178938,Starbucks,cafe,food/drink,Downtown
49.2786691,-123.1264603,The Cinematheque,cinema,arts/culture,Downtown
49.2789624,-123.125138,Howe Street Pharmacy,pharmacy,healthcare,Downtown
49.2807244,-123.1224892,Waves Coffee House,cafe,food/drink,Downtown
49.281145,-123.119819,Lennox Pub,pub,food/drink,Downtown
49.2639973,-123.2093083,RBC,bank,money,West Point Grey
49.2635645,-123.2034428,Shell,fuel,cars,West Point Grey
49.2644295,-123.1796296,Vancity,bank,money,Kitsilano
49.2573525,-123.1680238,Chevron,fuel,cars,Arbutus Ridge
49.2741793,-123.1328565,GO Canada,restaurant,food/drink,Downtown
49.2750713,-123.1333344,Prego Cofee,cafe,food/drink,Downtown
49.276753,-123.1305551,Sushi Hiyori,restaurant,food/drink,Downtown
49.2769504,-123.1300681,Giardino Restaurant,restaurant,food/drink,Downtown
49.2596899,-123.1383868,CIBC,bank,money,Fairview
49.2606196,-123.1384195,Scotiabank,bank,money,Fairview
49.2612934,-123.1389499,HSBC,bank,money,Fairview
49.2632231,-123.1389199,Starbucks,cafe,food/drink,Fairview
49.2634549,-123.1383566,Blenz Coffee,cafe,food/drink,Fairview
49.2637843,-123.1383309,RBC,bank,money,Fairview
49.2652393,-123.139671,The Seymour Medical Clinic,doctors,healthcare,Fairview
49.2654797,-123.1382778,Starbucks,cafe,food/drink,Fairview
49.2656591,-123.2062173,St Helens Anglican Church,place_of_worship,arts/culture,West Point Grey
49.2643413,-123.1760619,Olympia Pizza,restaurant,food/drink,Kitsilano
49.2642338,-123.1725691,Russel Brewing Company,pub,food/drink,Kitsilano
49.2642766,-123.1727212,East is East,restaurant,food/drink,Kitsilano
49.2639716,-123.1702755,Starbucks,cafe,food/drink,Kitsilano
49.2647206,-123.1687156,VPL Kitsilano Branch,library,arts/culture,Kitsilano
49.2641587,-123.1644022,,restaurant,food/drink,Kitsilano
49.2641245,-123.1632742,Thomas Haas,cafe,food/drink,Kitsilano
49.2637397,-123.1578123,Platform 7,cafe,food/drink,Kitsilano
49.2637096,-123.1545909,Evelyn's Coffee and Grill,fast_food,food/drink,Kitsilano
49.2636686,-123.1485129,Solaris Coffee,cafe,food/drink,Kitsilano
49.2638501,-123.1448497,Denny's,restaurant,food/drink,Fairview
49.263547,-123.1443925,Starbucks,cafe,food/drink,Fairview
49.2638288,-123.1416759,Storm Crow Alehouse,pub,food/drink,Fairview
49.2832473,-123.1164016,Xing Fu Tang,cafe,food/drink,Downtown
49.2791362,-123.127972,,car_sharing,cars,Downtown
49.2626769,-123.0904448,Subway,fast_food,food/drink,Mount Pleasant
49.2902603,-123.1338806,Guu ​with Garlic,restaurant,food/drink,West End
49.2612427,-123.0684144,Shoppers Simply Pharmacy,pharmacy,healthcare,Kensington-Cedar Cottage
49.2591422,-123.100838,49th Parallel Café & Lucky's Donuts,cafe,food/drink,Mount Pleasant
49.258523,-123.1008804,Starbucks,cafe,food/drink,Mount Pleasant
49.2412259,-123.1016539,Long's Noodle House,restaurant,food/drink,Riley Park
49.265473,-123.135885,Wicked Cafe,cafe,food/drink,Fairview
49.263687,-123.133975,Canadian Western Bank,bank,money,Fairview
49.2370973,-123.1218069,Oakridge Adventist Chruch,place_of_worship,arts/culture,South Cambie
49.2816298,-123.1036995,Potters Place Mission,place_of_worship,arts/culture,Downtown
49.2804593,-123.1219022,Subway,fast_food,food/drink,Downtown
49.282833,-123.1154195,Peaceful Restaurant,restaurant,food/drink,Downtown
49.2852025,-123.1203437,Grain Tasting Bar,bar,food/drink,Downtown
49.2688121,-123.0448771,Thai Son Restaurant,restaurant,food/drink,Hastings-Sunrise
49.2257494,-123.066213,Weirdo Cafe,restaurant,food/drink,Victoria-Fraserview
49.2317717,-123.0300412,Kuan Zhai Road Restaurant,restaurant,food/drink,Killarney
49.2316937,-123.0296352,Jenjudan,cafe,food/drink,Killarney
49.2755314,-123.1220139,Tavern,restaurant,food/drink,Downtown
49.277043,-123.1247982,Trinity Central,place_of_worship,arts/culture,Downtown
49.2473437,-123.1009465,Trafiq,cafe,food/drink,Riley Park
49.2661082,-123.0698592,Tangent Cafe,restaurant,food/drink,Grandview-Woodland
49.2732597,-123.1206532,Coast Capital Savings,bank,money,Downtown
49.2733419,-123.1221805,Round House Community Centre,community_centre,arts/culture,Downtown
49.2572846,-123.1269819,De Dutch,restaurant,food/drink,Fairview
49.256999,-123.1270226,16th Avenue Cafe,cafe,food/drink,South Cambie
49.2579918,-123.1271695,Kai Sushi Bar,restaurant,food/drink,Fairview
49.269446,-123.140707,Apollinia,restaurant,food/drink,Fairview
49.2681203,-123.1415519,Granville Island Veterinary Hospital,veterinary,healthcare,Fairview
49.2782044,-123.113409,Frankie's Jazz Club,theatre,arts/culture,Downtown
49.2705733,-123.1063824,Craft Restaurant & Bar,pub,food/drink,Mount Pleasant
49.2749952,-123.1992955,Jericho Beach Kayak Centre,boat_rental,arts/culture,West Point Grey
49.2755726,-123.201351,Windsure Adventure Watersports,boat_rental,arts/culture,West Point Grey
49.276403,-123.1524904,Vancouver Water Adventures,boat_rental,arts/culture,Kitsilano
49.285758,-123.1116688,Starbucks,cafe,food/drink,Downtown
49.2853939,-123.1114016,Rogue Kitchen & Wetbar,restaurant,food/drink,Downtown
49.2796989,-123.1303992,Numbers,bar,food/drink,West End
49.270464,-123.143024,Enterprise,car_rental,cars,Fairview
49.263474,-123.1391262,CTC Bank Of Canada,bank,money,Fairview
49.263427,-123.1396262,Cactus Club Cafe,restaurant,food/drink,Fairview
49.268067,-123.140641,Cats Only Veterinary Clinic,veterinary,healthcare,Fairview
49.2808218,-123.0486287,Dr. Gordon Stahl,doctors,healthcare,Hastings-Sunrise
49.2750595,-123.2066651,,fast_food,food/drink,West Point Grey
49.2762862,-123.2149049,Spanish Banks East Concession,fast_food,food/drink,West Point Grey
49.2799722,-123.1253119,Guu Garden,restaurant,food/drink,Downtown
49.2359278,-123.0447153,Dairy Queen,fast_food,food/drink,Renfrew-Collingwood
49.2360539,-123.0454985,Chevron,fuel,cars,Renfrew-Collingwood
49.2356476,-123.0441064,Fu-Niu Buddhist Temple,place_of_worship,arts/culture,Renfrew-Collingwood
49.2750379,-123.1211163,Milssam Tacorea,restaurant,food/drink,Downtown
49.2568919,-123.0892293,Sal y Limon,restaurant,food/drink,Mount Pleasant
49.2640795,-123.1860622,Baru,restaurant,food/drink,West Point Grey
49.2637891,-123.1396815,Lin Chinese Cuisine And Tea House,restaurant,food/drink,Fairview
49.2814927,-123.1331514,Dosa and Curry on Davie,restaurant,food/drink,West End
49.285605,-123.1222127,Coast Capital Savings,bank,money,Downtown
49.2777673,-123.0989237,The Union,pub,food/drink,Strathcona
49.2860362,-123.1230296,49th Parallel Café & Lucky's Doughnuts,cafe,food/drink,Downtown
49.2809894,-123.0611103,IPOH Asian House,restaurant,food/drink,Grandview-Woodland
49.2786794,-123.1153832,Tacos & Cantina,restaurant,food/drink,Downtown
49.2745025,-123.1266571,Pacific Tcm,pharmacy,healthcare,Downtown
49.2743631,-123.1268723,Doux Crêpes,cafe,food/drink,Downtown
49.2733182,-123.1281929,,car_sharing,cars,Downtown
49.2808277,-123.1247845,One Saigon,fast_food,food/drink,Downtown
49.2801439,-123.1252235,RBC,bank,money,Downtown
49.2644934,-123.1011624,Rumpus Room,restaurant,food/drink,Mount Pleasant
49.2798028,-123.1123331,,car_sharing,cars,Downtown
49.2846841,-123.0951972,,car_sharing,cars,Strathcona
49.2875882,-123.1216196,Tim Hortons,cafe,food/drink,Downtown
49.2866181,-123.1209638,Triple O's,fast_food,food/drink,Downtown
49.287548,-123.1210389,Heritage Asian Eatery,restaurant,food/drink,Downtown
49.2873634,-123.1216746,Indian Delicacy,restaurant,food/drink,Downtown
49.2876652,-123.1218959,Symphonie,restaurant,food/drink,Downtown
49.2866636,-123.1207948,,food_court,food/drink,Downtown
49.2866951,-123.118759,,food_court,food/drink,Downtown
49.249466,-123.1156479,Tim Hortons,cafe,food/drink,South Cambie
49.2773027,-123.1141442,,atm,money,Downtown
49.2501322,-123.0765148,Do Chay,restaurant,food/drink,Kensington-Cedar Cottage
49.2577988,-123.1009212,Kind Cafe,cafe,food/drink,Mount Pleasant
49.2588365,-123.1013694,G&F Financial Group,bank,money,Mount Pleasant
49.2633404,-123.132654,Fufú Café,cafe,food/drink,Fairview
49.2857878,-123.1269044,Castella Cheesecake,cafe,food/drink,West End
49.2855856,-123.1238076,Market by Jean-Georges,restaurant,food/drink,West End
49.2869324,-123.1246607,Freshii,restaurant,food/drink,Downtown
49.279771,-123.1299269,Joe's Grill,restaurant,food/drink,West End
49.2795194,-123.1301024,Vera's Burger Shack,fast_food,food/drink,West End
49.2787557,-123.1301016,Molli Cafe,cafe,food/drink,West End
49.2803846,-123.1309375,Starbucks,cafe,food/drink,West End
49.2397447,-123.0299369,Sushi Taku,restaurant,food/drink,Renfrew-Collingwood
49.2341974,-123.0355918,Vancity,bank,money,Renfrew-Collingwood
49.2650465,-123.0242721,Knight & Day Restaurant,restaurant,food/drink,Renfrew-Collingwood
49.2578558,-123.0340675,BMO,bank,money,Renfrew-Collingwood
49.2482354,-123.1009003,Boiling Point,restaurant,food/drink,Riley Park
49.2490895,-123.1014011,Zakkushi Dining on Main,restaurant,food/drink,Riley Park
49.2519791,-123.100768,Hayan Mug,cafe,food/drink,Riley Park
49.2518827,-123.1007604,Sushi Main,restaurant,food/drink,Riley Park
49.2463221,-123.1014214,KingSize Bubble Tea & Games,cafe,food/drink,Riley Park
49.2464674,-123.101408,Trilussa Pizza & Pane,restaurant,food/drink,Riley Park
49.2468654,-123.1013909,Freshslice Pizza,fast_food,food/drink,Riley Park
49.2478197,-123.1009105,Rocky Mountain Flatbread,restaurant,food/drink,Riley Park
49.2479573,-123.1009085,The Reef,restaurant,food/drink,Riley Park
49.24609,-123.1010301,The Shameful Tiki Room,restaurant,food/drink,Riley Park
49.2464325,-123.1010202,GRUB,restaurant,food/drink,Riley Park
49.2418836,-123.1016621,Matchstick,cafe,food/drink,Riley Park
49.258682,-123.1008854,Hyde Restaurant & Lounge,restaurant,food/drink,Mount Pleasant
49.2594216,-123.1008786,Dairy Queen,fast_food,food/drink,Mount Pleasant
49.2595807,-123.1008695,Marutama Ramen,restaurant,food/drink,Mount Pleasant
49.261036,-123.1017694,Dock Lunch,restaurant,food/drink,Mount Pleasant
49.2637917,-123.1007089,Soil Restaurant,restaurant,food/drink,Mount Pleasant
49.2634465,-123.1164975,Benkei Ramen,restaurant,food/drink,Fairview
49.263094,-123.1168038,Hokkaido Ramen Santouka,restaurant,food/drink,Fairview
49.2631523,-123.1047427,Indochine Kitchen + Bar,restaurant,food/drink,Mount Pleasant
49.2631873,-123.1062067,Bogo Korean Kitchen,restaurant,food/drink,Mount Pleasant
49.2631794,-123.1058089,Westin Pharmacy,pharmacy,healthcare,Mount Pleasant
49.266365,-123.1045845,Tacofino Ocho,restaurant,food/drink,Mount Pleasant
49.2636404,-123.1220797,Tony's Coffee,cafe,food/drink,Fairview
49.2638061,-123.1854424,Mac Falafel,fast_food,food/drink,Kitsilano
49.2554261,-123.1153387,Tokyo John,restaurant,food/drink,South Cambie
49.2847445,-123.114506,One Under Vancouver,bar,food/drink,Downtown
49.2897968,-123.1212582,TAP shack Eatery,bar,food/drink,Downtown
49.232398,-123.0255075,Sharetea,cafe,food/drink,Renfrew-Collingwood
49.2556064,-123.1149305,TTOB,cafe,food/drink,Riley Park
49.2552645,-123.1149457,Indian Junction Bar & Grill,restaurant,food/drink,Riley Park
49.2554118,-123.1149559,Pho Xe Lua 24,restaurant,food/drink,Riley Park
49.2555365,-123.1149376,Café Gloucester,restaurant,food/drink,Riley Park
49.2703957,-123.105986,Subway,fast_food,food/drink,Mount Pleasant
49.269958,-123.1061609,Scotiabank,bank,money,Mount Pleasant
49.2696863,-123.1063556,The Bubble Tea Shop,cafe,food/drink,Mount Pleasant
49.2694623,-123.1063731,Blenz Coffee,cafe,food/drink,Mount Pleasant
49.2694889,-123.1068207,BMO Bank of Montreal,bank,money,Mount Pleasant
49.2687186,-123.1109926,Clubhouse Japanese Restaurant,restaurant,food/drink,Mount Pleasant
49.2646355,-123.1150768,Pepper Lunch,restaurant,food/drink,Fairview
49.2642321,-123.1144869,Starbucks,cafe,food/drink,Mount Pleasant
49.263836,-123.1137936,Uma Sushi,restaurant,food/drink,Mount Pleasant
49.2630818,-123.1264173,Johnny Rockets,restaurant,food/drink,Fairview
49.2684486,-123.165675,Kitsilano Animal Clinic,veterinary,healthcare,Kitsilano
49.2707965,-123.1466888,Annalena,restaurant,food/drink,Kitsilano
49.270597,-123.1477107,Cacao,restaurant,food/drink,Kitsilano
49.2812759,-123.0464917,Tim Hortons,cafe,food/drink,Hastings-Sunrise
49.2809886,-123.0260089,The Workshop Vegetarian Cafe,restaurant,food/drink,Hastings-Sunrise
49.2639071,-123.1055201,33 Brewing Experiment,bar,food/drink,Mount Pleasant
49.2639071,-123.1053136,33 Acres Brewing,bar,food/drink,Mount Pleasant
49.2853345,-123.1122226,Sciué,cafe,food/drink,Downtown
49.2701097,-123.1091957,JJ Bean,cafe,food/drink,Mount Pleasant
49.2876852,-123.1205021,Caffè Artigiano,cafe,food/drink,Downtown
49.2792817,-123.1169322,Starbucks,cafe,food/drink,Downtown
49.2772564,-123.1187373,Starbucks,cafe,food/drink,Downtown
49.2768092,-123.1148343,Starbucks,cafe,food/drink,Downtown
49.277078,-123.1201214,Shoppers Drug Mart,pharmacy,healthcare,Downtown
49.2808356,-123.0305122,McDonald's,fast_food,food/drink,Hastings-Sunrise
49.2809539,-123.023841,Oscar's Pub,pub,food/drink,Hastings-Sunrise
49.2602188,-123.1157907,,car_sharing,cars,Fairview
49.2600109,-123.1157896,,car_sharing,cars,Fairview
49.2809127,-123.0506501,Dr Bradley Mar,dentist,healthcare,Hastings-Sunrise
49.2807421,-123.0489292,Hastings Pharmacy,pharmacy,healthcare,Hastings-Sunrise
49.2809895,-123.0488387,Chatime,cafe,food/drink,Hastings-Sunrise
49.2809328,-123.0488379,B Carlani & E Wong Physthrpy,doctors,healthcare,Hastings-Sunrise
49.2808785,-123.0488255,BC Biomedical Laboratories,doctors,healthcare,Hastings-Sunrise
49.2807483,-123.0486769,Dr. Alex Libelich,dentist,healthcare,Hastings-Sunrise
49.2808008,-123.0488245,Laurel Radiology - XRay,dentist,healthcare,Hastings-Sunrise
49.2808716,-123.0481885,Northeast Mental Health Team,doctors,healthcare,Hastings-Sunrise
49.2629621,-123.0986057,The Black Lodge,restaurant,food/drink,Mount Pleasant
49.2822278,-123.1180737,,atm,money,Downtown
49.2821995,-123.1027434,La Mezcaleria,restaurant,food/drink,Downtown
49.2701295,-123.0694291,La Mezcaleria,restaurant,food/drink,Grandview-Woodland
49.2812082,-123.1148257,Lighthouse Labs,college,education/childcare,Downtown
49.2582579,-123.1008816,JJ Bean,cafe,food/drink,Mount Pleasant
49.2643482,-123.177229,Thai Basil,restaurant,food/drink,Kitsilano
49.275118,-123.1235569,,car_sharing,cars,Downtown
49.2699188,-123.0698264,,restaurant,food/drink,Grandview-Woodland
49.2667304,-123.1159932,,car_sharing,cars,Fairview
49.2666434,-123.1160647,,car_sharing,cars,Fairview
49.2668543,-123.1157539,,car_sharing,cars,Fairview
49.2492671,-123.0744974,Ashiana Tandoori,restaurant,food/drink,Kensington-Cedar Cottage
49.2344101,-123.1850239,,car_wash,cars,Dunbar-Southlands
49.2357054,-123.1855062,Q Coffee,cafe,food/drink,Dunbar-Southlands
49.2881226,-123.1402911,,restaurant,food/drink,West End
49.2720921,-123.134966,Siegel's Bagels,cafe,food/drink,Fairview
49.2579872,-123.1685632,Subway,fast_food,food/drink,Kitsilano
49.2445676,-123.1537958,Subway,fast_food,food/drink,Arbutus Ridge
49.26417,-123.2100894,,veterinary,healthcare,West Point Grey
49.264046,-123.2117989,TD Canada Trust,bank,money,West Point Grey
49.2642078,-123.1686252,Pho Japolo,restaurant,food/drink,Kitsilano
49.2640072,-123.1454157,Esso,fuel,cars,Fairview
49.2705384,-123.1473721,Rocky Mountain Flatbread Co.,restaurant,food/drink,Kitsilano
49.2563231,-123.1849414,Jethro's Fine Grub,restaurant,food/drink,Dunbar-Southlands
49.2561422,-123.1855168,Tim Hortons,cafe,food/drink,Dunbar-Southlands
49.255977,-123.18492,Kuma,restaurant,food/drink,Dunbar-Southlands
49.2208206,-123.0660982,Grand Chinese Hotpot,restaurant,food/drink,Victoria-Fraserview
49.2600597,-123.1013385,Maizal RMF,restaurant,food/drink,Mount Pleasant
49.2830656,-123.1164538,Tim Hortons,cafe,food/drink,Downtown
49.2848162,-123.1247532,Perverted Ice-Cream,ice_cream,food/drink,West End
49.2810499,-123.1304873,Central Presbyterian Church,place_of_worship,arts/culture,West End
49.2887053,-123.130825,The Captain's Boil,restaurant,food/drink,West End
49.2886307,-123.1306655,Ramen Koika,restaurant,food/drink,West End
49.2846237,-123.1273528,,car_sharing,cars,West End
49.2793495,-123.0999451,BMO,bank,money,Downtown
49.263332,-123.1329176,Subway,fast_food,food/drink,Fairview
49.2633326,-123.1328362,Panago,fast_food,food/drink,Fairview
49.280511,-123.1316744,Samurai,restaurant,food/drink,West End
49.2636948,-123.1364258,Shin Ju,restaurant,food/drink,Fairview
49.270205,-123.136379,Pedro's Organic Coffee House,cafe,food/drink,Fairview
49.270201,-123.136248,,atm,money,Fairview
49.2393603,-123.0655747,Western Lake,restaurant,food/drink,Kensington-Cedar Cottage
49.257888,-123.114594,Shiro Japanese Restaurant,restaurant,food/drink,Mount Pleasant
49.2884212,-123.13986,Nat's New York Pizzeria,fast_food,food/drink,West End
49.2883664,-123.1399472,Kitaya,restaurant,food/drink,West End
49.2883139,-123.1400135,,ice_cream,food/drink,West End
49.2819083,-123.1056595,Lost + Found Cafe,cafe,food/drink,Downtown
49.2789269,-123.1231338,The Beaver Taphouse,pub,food/drink,Downtown
49.2812497,-123.085284,Prototype Coffee,cafe,food/drink,Strathcona
49.2858499,-123.1270004,Prime's Thai Tea,cafe,food/drink,West End
49.2906703,-123.1339136,Nero Belgian Waffle Bar,restaurant,food/drink,West End
49.2800784,-123.1309502,Beetbox,fast_food,food/drink,West End
49.2780156,-123.0995912,Brickhouse,pub,food/drink,Strathcona
49.2478937,-123.089967,Eclettico Art & Coffee,cafe,food/drink,Kensington-Cedar Cottage
49.2478265,-123.0903617,Grand View Szechuan Restaurant,restaurant,food/drink,Riley Park
49.2471335,-123.0903681,Egg & Co.,restaurant,food/drink,Riley Park
49.2058118,-123.0313021,Scotiabank,bank,money,Killarney
49.2065927,-123.0306636,TD Canada Trust,bank,money,Killarney
49.2059228,-123.029877,Sushi Mura,restaurant,food/drink,Killarney
49.2316361,-123.1558458,Chi Noodle Bar,restaurant,food/drink,Kerrisdale
49.2310932,-123.155862,Chatime,cafe,food/drink,Kerrisdale
49.2344735,-123.1561983,Baoguette Vietnamese Bistro,restaurant,food/drink,Kerrisdale
49.2347899,-123.1593373,La Vita,restaurant,food/drink,Arbutus Ridge
49.2347788,-123.1590939,Sofra Mediterranean Kitchen,restaurant,food/drink,Arbutus Ridge
49.2344723,-123.1601732,BlueShore Financial,bank,money,Kerrisdale
49.2346961,-123.153812,Chase Tea,cafe,food/drink,Shaughnessy
49.2344048,-123.1529424,Chef Hung Taiwanese Beef Noodle,restaurant,food/drink,Kerrisdale
49.2643738,-123.1367483,Mixxbao Taiwanese Fusion,restaurant,food/drink,Fairview
49.2585455,-123.1385207,Breakfast Table,restaurant,food/drink,Fairview
49.263507,-123.1416235,Suika Japanese Restaurant,restaurant,food/drink,Fairview
49.2636608,-123.1535715,Z&W Shanghai Kitchen,restaurant,food/drink,Kitsilano
49.2636687,-123.1541802,Temaki Sushi,restaurant,food/drink,Kitsilano
49.2306058,-123.0908166,Off the Grid Waffle Cafe,cafe,food/drink,Sunset
49.2691846,-123.045359,East One Seafood Restaurant,restaurant,food/drink,Hastings-Sunrise
49.270577,-123.148057,Be Fresh Market,cafe,food/drink,Kitsilano
49.2586249,-123.0275436,Triple O’s,restaurant,food/drink,Renfrew-Collingwood
49.2730547,-123.157463,Kitsilano Beach Cafe,cafe,food/drink,Kitsilano
49.2794927,-123.1143598,Triple O’s,restaurant,food/drink,Downtown
49.2319246,-123.1168641,Starbucks,cafe,food/drink,Oakridge
49.2597361,-123.1392318,The Stable House Bistro,restaurant,food/drink,Fairview
49.2847156,-123.1232107,COAST Restaurant,restaurant,food/drink,West End
49.281485,-123.0562148,Sushi Nanaimo,restaurant,food/drink,Hastings-Sunrise
49.2788511,-123.1156891,McDonald's,fast_food,food/drink,Downtown
49.2681736,-123.1472684,Romer's,restaurant,food/drink,Kitsilano
49.2681625,-123.1465091,Bibo,restaurant,food/drink,Kitsilano
49.2681608,-123.1464018,Ramen Danbo,restaurant,food/drink,Kitsilano
49.2681702,-123.1469926,Noodle Box,fast_food,food/drink,Kitsilano
49.2631692,-123.1205957,Pacific Poke,restaurant,food/drink,Fairview
49.2596905,-123.0438986,Starbucks,cafe,food/drink,Renfrew-Collingwood
49.2586029,-123.0307066,Starbucks,cafe,food/drink,Renfrew-Collingwood
49.2584314,-123.0306853,Boston Pizza,restaurant,food/drink,Renfrew-Collingwood
49.2813137,-123.048356,Bao Chau,restaurant,food/drink,Hastings-Sunrise
49.2821466,-123.1185541,Tim Hortons,cafe,food/drink,Downtown
49.2753425,-123.1211166,Bistro Sakana,restaurant,food/drink,Downtown
49.275246,-123.120775,Minami Yaletown,restaurant,food/drink,Downtown
49.2755974,-123.1203095,Hula,restaurant,food/drink,Downtown
49.2620492,-123.0332492,SushiHolic,restaurant,food/drink,Hastings-Sunrise
49.2412186,-123.0571089,Shoppers Drug Mart,pharmacy,healthcare,Renfrew-Collingwood
49.2413712,-123.0574536,RBC,bank,money,Renfrew-Collingwood
49.2415237,-123.0577701,Subway,fast_food,food/drink,Renfrew-Collingwood
49.2445292,-123.1257268,Second Cup,cafe,food/drink,South Cambie
49.2458407,-123.1269344,Bean Around the World,cafe,food/drink,South Cambie
49.2572552,-123.0895434,Les Faux Bourgeois,restaurant,food/drink,Mount Pleasant
49.2741294,-123.121871,Jugo Juice,fast_food,food/drink,Downtown
49.2741,-123.1219573,Salsa and Agave Mexican Grill,restaurant,food/drink,Downtown
49.2740362,-123.1222575,Subway,fast_food,food/drink,Downtown
49.2740162,-123.122343,DQ Orange Julius,fast_food,food/drink,Downtown
49.2505553,-123.0773106,Po Kong,restaurant,food/drink,Kensington-Cedar Cottage
49.2787678,-123.1092628,Costco Food Court,food_court,food/drink,Downtown
49.279869,-123.1068827,Blazing Sushi,fast_food,food/drink,Downtown
49.2812554,-123.0273975,Just Waffles,restaurant,food/drink,Hastings-Sunrise
49.2670619,-123.025486,Canada West Veterinary Specialists,veterinary,healthcare,Hastings-Sunrise
49.2279689,-123.0908789,Indochine Kitchen + Bar,restaurant,food/drink,Sunset
49.2285605,-123.0904722,The Medicine Shoppe Pharmacy,pharmacy,healthcare,Sunset
49.2270126,-123.0909079,So Hyang Korean Cuisine,restaurant,food/drink,Sunset
49.2260393,-123.0905537,Fraser Pharmacy,pharmacy,healthcare,Sunset
49.2111161,-123.101519,Marks Marine Pharmacy,pharmacy,healthcare,Sunset
49.251337,-123.1272962,Sabra Kosher Bakery & Restaurant,restaurant,food/drink,South Cambie
49.2314863,-123.1191276,Peninsula Seafood Restaurant,restaurant,food/drink,Oakridge
49.2322268,-123.1193702,BMO Bank of Montreal,bank,money,Oakridge
49.2314905,-123.1185909,Scotiabank,bank,money,Oakridge
49.2257511,-123.1011754,Main Kabab Hut,restaurant,food/drink,Sunset
49.2693758,-123.1044823,RBC,bank,money,Mount Pleasant
49.269374,-123.1040814,Hon's Wonton House,restaurant,food/drink,Mount Pleasant
49.2700634,-123.103495,Boba Essence,cafe,food/drink,Mount Pleasant
49.2703779,-123.1009077,Railtown Café,cafe,food/drink,Mount Pleasant
49.2791744,-123.0973495,Kokomo,restaurant,food/drink,Strathcona
49.2795719,-123.0994951,Rhinofish Noodle Bar,restaurant,food/drink,Strathcona
49.2804624,-123.0986151,Umaluna Dairy-Free Gelato,ice_cream,food/drink,Strathcona
49.2802559,-123.0988317,Aubade Coffee,cafe,food/drink,Strathcona
49.2804447,-123.0976766,La Boqueria,bar,food/drink,Strathcona
49.2804603,-123.0981436,Kissa Tanto,restaurant,food/drink,Strathcona
49.2818502,-123.1041702,Pidgin,restaurant,food/drink,Downtown
49.2826468,-123.1045297,Bauhaus,restaurant,food/drink,Downtown
49.2490384,-123.1007773,Crown Dental Centre,dentist,healthcare,Riley Park
49.2571562,-123.1217915,Willow Cafe & Bakery,cafe,food/drink,Fairview
49.2791959,-123.1167821,Big G,fast_food,food/drink,Downtown
49.2791657,-123.1167412,Sushi Bros,restaurant,food/drink,Downtown
49.2790996,-123.1166316,Brooklyn NYC Pizzeria,fast_food,food/drink,Downtown
49.2743229,-123.1211417,RBC,bank,money,Downtown
49.2287667,-123.1955005,,place_of_worship,arts/culture,Dunbar-Southlands
49.2858989,-123.1122871,A&W,fast_food,food/drink,Downtown
49.2859088,-123.1119662,Subway,fast_food,food/drink,Downtown
49.2858583,-123.1118595,Jugo Juice,cafe,food/drink,Downtown
49.2883311,-123.1126862,Coal Harbour Cafe,cafe,food/drink,Downtown
49.2721373,-123.1338039,GI Gelato & Coffee House,cafe,food/drink,Fairview
49.2287379,-123.1168697,Multimedia Library AFV,library,arts/culture,Oakridge
49.2832374,-123.107818,Vancouver Film School,school,education/childcare,Downtown
49.2907375,-123.1339997,Comebuy Bubble Tea,cafe,food/drink,West End
49.2914917,-123.1352004,Pacific Poke,restaurant,food/drink,West End
49.2612114,-123.0976093,Sprezzatura,restaurant,food/drink,Mount Pleasant
49.2647216,-123.1006324,Como Taperia,restaurant,food/drink,Mount Pleasant
49.2642596,-123.1710522,G&F Financial Group,bank,money,Kitsilano
49.2642297,-123.1694301,Kung Fu Tea,cafe,food/drink,Kitsilano
49.2642424,-123.1703112,Great Wall Mongolian BBQ,restaurant,food/drink,Kitsilano
49.2639357,-123.1679165,Baroness Bubble Tea,cafe,food/drink,Kitsilano
49.2639588,-123.2095901,YiFang Taiwan Fruit Tea,cafe,food/drink,West Point Grey
49.2637294,-123.2115251,Starbucks,cafe,food/drink,West Point Grey
49.2644035,-123.1800767,Storm City Coffee,cafe,food/drink,Kitsilano
49.2643924,-123.1782983,Jun Sushi,restaurant,food/drink,Kitsilano
49.2640556,-123.1772222,720 Sweets & Etc.,ice_cream,food/drink,Kitsilano
49.2643496,-123.1765555,Strike,restaurant,food/drink,Kitsilano
49.264355,-123.176937,Colony,restaurant,food/drink,Kitsilano
49.2643151,-123.173779,Starbucks,cafe,food/drink,Kitsilano
49.2640134,-123.1729476,Cartems Donuts,cafe,food/drink,Kitsilano
49.2640103,-123.1725817,Shoppers Drug Mart,pharmacy,healthcare,Kitsilano
49.2329439,-123.0332487,BlackBall Taiwanese Dessert,cafe,food/drink,Renfrew-Collingwood
49.2875974,-123.1191416,Assembli,fast_food,food/drink,Downtown
49.2745255,-123.1224197,Caffé Artigiano,cafe,food/drink,Downtown
49.2748025,-123.1229936,Simply Thai,restaurant,food/drink,Downtown
49.2752575,-123.1236127,JJBean,cafe,food/drink,Downtown
49.2755725,-123.1233974,Glory Juice,cafe,food/drink,Downtown
